FPrate,Sensivity[Mean],Sensivity[Lower bound],Sensivity[Upper bound]
1.902565257,0.843809426,0.819246888,0.870491803
1.903352835,0.843832433,0.819246888,0.870491803
1.904140414,0.843832433,0.819246888,0.870491803
1.904927993,0.843854070,0.819481671,0.870491803
1.905715572,0.843874216,0.819481671,0.870491803
1.906503150,0.843874216,0.819481671,0.870491803
1.907290729,0.843895972,0.819481671,0.870491803
1.908078308,0.843926370,0.819481671,0.870491803
1.908865887,0.843958378,0.819628656,0.870491803
1.909653465,0.843958378,0.819628656,0.870491803
1.910441044,0.843975782,0.819628656,0.870491803
1.911228623,0.843995094,0.819628656,0.870598614
1.912016202,0.843995094,0.819628656,0.870598614
1.912803780,0.844012678,0.819628656,0.870598614
1.913591359,0.844025493,0.819628656,0.870598614
1.914378938,0.844025493,0.819628656,0.870598614
1.915166517,0.844041407,0.819628656,0.870598614
1.915954095,0.844067156,0.819628656,0.870598614
1.916741674,0.844090700,0.819628656,0.870598614
1.917529253,0.844090700,0.819628656,0.870598614
1.918316832,0.844108820,0.819628656,0.870771885
1.919104410,0.844139993,0.819628656,0.870771885
1.919891989,0.844139993,0.819628656,0.870771885
1.920679568,0.844178259,0.819628656,0.870771885
1.921467147,0.844204724,0.819628656,0.870771885
1.922254725,0.844204724,0.819628656,0.870771885
1.923042304,0.844224930,0.819628656,0.870771885
1.923829883,0.844248056,0.819776714,0.870771885
1.924617462,0.844265044,0.819776714,0.870771885
1.925405041,0.844265044,0.819776714,0.870771885
1.926192619,0.844276071,0.819776714,0.870771885
1.926980198,0.844306231,0.819932997,0.870771885
1.927767777,0.844306231,0.819932997,0.870771885
1.928555356,0.844323874,0.819932997,0.870771885
1.929342934,0.844334722,0.819932997,0.870771885
1.930130513,0.844334722,0.819932997,0.870771885
1.930918092,0.844357669,0.820168078,0.870771885
1.931705671,0.844386935,0.820168078,0.870771885
1.932493249,0.844413221,0.820168078,0.870771885
1.933280828,0.844413221,0.820168078,0.870771885
1.934068407,0.844435930,0.820168078,0.870771885
1.934855986,0.844458878,0.820168078,0.870771885
1.935643564,0.844458878,0.820168078,0.870771885
1.936431143,0.844478130,0.820168078,0.870771885
1.937218722,0.844500005,0.820168078,0.870771885
1.938006301,0.844500005,0.820168078,0.870771885
1.938793879,0.844515145,0.820168078,0.870771885
1.939581458,0.844529390,0.820168078,0.870771885
1.940369037,0.844546139,0.820168078,0.870771885
1.941156616,0.844546139,0.820168078,0.870771885
1.941944194,0.844569206,0.820168078,0.870771885
1.942731773,0.844587386,0.820168078,0.870771885
1.943519352,0.844587386,0.820168078,0.870771885
1.944306931,0.844615102,0.820168078,0.870771885
1.945094509,0.844635308,0.820168078,0.870771885
1.945882088,0.844635308,0.820168078,0.870771885
1.946669667,0.844651401,0.820168078,0.870771885
1.947457246,0.844666481,0.820168078,0.870771885
1.948244824,0.844680727,0.820325196,0.870771885
1.949032403,0.844680727,0.820325196,0.870771885
1.949819982,0.844705164,0.820770502,0.870771885
1.950607561,0.844725728,0.820770502,0.870771885
1.951395140,0.844725728,0.820770502,0.870771885
1.952182718,0.844745576,0.820770502,0.871262431
1.952970297,0.844764888,0.820770502,0.871262431
1.953757876,0.844764888,0.820770502,0.871262431
1.954545455,0.844782710,0.820770502,0.871262431
1.955333033,0.844803810,0.820770502,0.871262431
1.956120612,0.844814539,0.820770502,0.871262431
1.956908191,0.844814539,0.820770502,0.871262431
1.957695770,0.844825447,0.820770502,0.871262431
1.958483348,0.844847143,0.820770502,0.871262431
1.959270927,0.844847143,0.820770502,0.871262431
1.960058506,0.844876409,0.820770502,0.871262431
1.960846085,0.844899058,0.820770502,0.871262431
1.961633663,0.844899058,0.820770502,0.871262431
1.962421242,0.844925404,0.820770502,0.871262431
1.963208821,0.844945669,0.820770502,0.871262431
1.963996400,0.844957530,0.820770502,0.871262431
1.964783978,0.844957530,0.820770502,0.871262431
1.965571557,0.844973147,0.820770502,0.871262431
1.966359136,0.844996810,0.820770502,0.871262431
1.967146715,0.844996810,0.820770502,0.871262431
1.967934293,0.845009625,0.820770502,0.871262431
1.968721872,0.845024824,0.820770502,0.871262431
1.969509451,0.845024824,0.820770502,0.871262431
1.970297030,0.845045865,0.820770502,0.871311486
1.971084608,0.845071375,0.820770502,0.871478856
1.971872187,0.845098317,0.820770502,0.871478856
1.972659766,0.845098317,0.820770502,0.871478856
1.973447345,0.845111668,0.820770502,0.871478856
1.974234923,0.845134914,0.820770502,0.871478856
1.975022502,0.845134914,0.820770502,0.871478856
1.975810081,0.845157802,0.820770502,0.871478856
1.976597660,0.845172822,0.820770502,0.871478856
1.977385239,0.845172822,0.820770502,0.871478856
1.978172817,0.845187724,0.820770502,0.871773541
1.978960396,0.845199347,0.820770502,0.871773541
1.979747975,0.845220208,0.820770502,0.871773541
1.980535554,0.845220208,0.820770502,0.871773541
1.981323132,0.845237076,0.821052611,0.871773541
1.982110711,0.845250487,0.821052611,0.871773541
1.982898290,0.845250487,0.821052611,0.871773541
1.983685869,0.845266700,0.821052611,0.871773541
1.984473447,0.845277786,0.821052611,0.871773541
1.985261026,0.845277786,0.821052611,0.871773541
1.986048605,0.845301747,0.821052611,0.871773541
1.986836184,0.845317900,0.821052611,0.871773541
1.987623762,0.845328867,0.821052611,0.871794879
1.988411341,0.845328867,0.821052611,0.871794879
1.989198920,0.845347285,0.821052611,0.871794879
1.989986499,0.845367551,0.821052611,0.871794879
1.990774077,0.845367551,0.821052611,0.871794879
1.991561656,0.845384121,0.821052611,0.871794879
1.992349235,0.845391750,0.821052611,0.871794879
1.993136814,0.845391750,0.821052611,0.871794879
1.993924392,0.845414758,0.821052611,0.871794879
1.994711971,0.845441580,0.821089029,0.871794879
1.995499550,0.845448494,0.821089029,0.871794879
1.996287129,0.845448494,0.821089029,0.871794879
1.997074707,0.845470250,0.821089029,0.871794879
1.997862286,0.845494390,0.821089029,0.871794879
1.998649865,0.845494390,0.821089029,0.871794879
1.999437444,0.845518827,0.821268976,0.871794879
2.000225023,0.845536828,0.821371615,0.871794879
2.001012601,0.845536828,0.821371615,0.871794879
2.001800180,0.845546782,0.821371615,0.871794879
2.002587759,0.845562637,0.821371615,0.871794879
2.003375338,0.845562637,0.821371615,0.871794879
2.004162916,0.845579445,0.821371615,0.871794879
2.004950495,0.845592260,0.821371615,0.871794879
2.005738074,0.845620096,0.821371615,0.871794879
2.006525653,0.845620096,0.821371615,0.871794879
2.007313231,0.845636487,0.821371615,0.871794879
2.008100810,0.845655859,0.821371615,0.871794879
2.008888389,0.845655859,0.821371615,0.871794879
2.009675968,0.845667958,0.821371615,0.871794879
2.010463546,0.845685661,0.821371615,0.871794879
2.011251125,0.845685661,0.821371615,0.871794879
2.012038704,0.845705569,0.821371615,0.871794879
2.012826283,0.845715582,0.821371615,0.871794879
2.013613861,0.845743299,0.821371615,0.872093022
2.014401440,0.845743299,0.821371615,0.872093022
2.015189019,0.845758021,0.821371615,0.872093022
2.015976598,0.845768154,0.821371615,0.872093022
2.016764176,0.845768154,0.821371615,0.872093022
2.017551755,0.845785141,0.821371615,0.872093022
2.018339334,0.845800400,0.821371615,0.872093022
2.019126913,0.845800400,0.821371615,0.872093022
2.019914491,0.845829725,0.821371615,0.872093022
2.020702070,0.845841527,0.821371615,0.872093022
2.021489649,0.845849097,0.821371615,0.872093022
2.022277228,0.845849097,0.821371615,0.872093022
2.023064806,0.845855832,0.821371615,0.872093022
2.023852385,0.845868528,0.821371615,0.872093022
2.024639964,0.845868528,0.821371615,0.872093022
2.025427543,0.845877826,0.821371615,0.872093022
2.026215122,0.845884502,0.821371615,0.872093022
2.027002700,0.845884502,0.821371615,0.872093022
2.027790279,0.845905185,0.822162628,0.872093022
2.028577858,0.845921159,0.822162628,0.872093022
2.029365437,0.845933497,0.822162628,0.872093022
2.030153015,0.845933497,0.822162628,0.872093022
2.030940594,0.845955133,0.822162628,0.872093022
2.031728173,0.845970988,0.822162628,0.872093022
2.032515752,0.845970988,0.822162628,0.872093022
2.033303330,0.845981181,0.822162628,0.872093022
2.034090909,0.846000135,0.822162628,0.872093022
2.034878488,0.846000135,0.822162628,0.872093022
2.035666067,0.846014261,0.822162628,0.872093022
2.036453645,0.846037745,0.822162628,0.872093022
2.037241224,0.846055150,0.822162628,0.872093022
2.038028803,0.846055150,0.822162628,0.872093022
2.038816382,0.846070468,0.822162628,0.872093022
2.039603960,0.846090317,0.822162628,0.872093022
2.040391539,0.846090317,0.822162628,0.872093022
2.041179118,0.846111596,0.822162628,0.872093022
2.041966697,0.846124172,0.822162628,0.872093022
2.042754275,0.846124172,0.822162628,0.872093022
2.043541854,0.846140862,0.822162628,0.872093022
2.044329433,0.846157134,0.822162628,0.872093022
2.045117012,0.846176624,0.822162628,0.872093022
2.045904590,0.846176624,0.822162628,0.872093022
2.046692169,0.846191645,0.822162628,0.872093022
2.047479748,0.846206784,0.822162628,0.872093022
2.048267327,0.846206784,0.822162628,0.872093022
2.049054905,0.846224487,0.822162628,0.872093022
2.049842484,0.846243143,0.822162628,0.872093022
2.050630063,0.846243143,0.822162628,0.872093022
2.051417642,0.846258402,0.822162628,0.872093022
2.052205221,0.846268535,0.822162628,0.872093022
2.052992799,0.846286476,0.822162628,0.872093022
2.053780378,0.846286476,0.822162628,0.872093022
2.054567957,0.846300066,0.822162628,0.872093022
2.055355536,0.846328735,0.822162628,0.872093022
2.056143114,0.846328735,0.822162628,0.872093022
2.056930693,0.846354842,0.822162628,0.872093022
2.057718272,0.846364737,0.822162628,0.872093022
2.058505851,0.846364737,0.822162628,0.872093022
2.059293429,0.846374035,0.822162628,0.872122765
2.060081008,0.846385896,0.822689056,0.872359157
2.060868587,0.846400976,0.822689056,0.872359157
2.061656166,0.846400976,0.822689056,0.872359157
2.062443744,0.846417844,0.822689056,0.872506499
2.063231323,0.846434534,0.822689056,0.872506499
2.064018902,0.846434534,0.822689056,0.872506499
2.064806481,0.846453846,0.822689056,0.872506499
2.065594059,0.846469998,0.822689056,0.872506499
2.066381638,0.846469998,0.822689056,0.872506499
2.067169217,0.846487761,0.822689056,0.872506499
2.067956796,0.846496582,0.822689056,0.872506499
2.068744374,0.846513331,0.822689056,0.872506499
2.069531953,0.846513331,0.822689056,0.872506499
2.070319532,0.846526980,0.822689056,0.872506499
2.071107111,0.846533835,0.822689056,0.872506499
2.071894689,0.846533835,0.822689056,0.872506499
2.072682268,0.846545517,0.822689056,0.872506499
2.073469847,0.846571803,0.822689056,0.872506499
2.074257426,0.846571803,0.822689056,0.872506499
2.075045005,0.846589744,0.822689056,0.872506499
2.075832583,0.846605659,0.822689056,0.872506499
2.076620162,0.846619606,0.822689056,0.872506499
2.077407741,0.846619606,0.822689056,0.872506499
2.078195320,0.846638322,0.822689056,0.872606158
2.078982898,0.846652806,0.822689056,0.872606158
2.079770477,0.846652806,0.822689056,0.872606158
2.080558056,0.846673667,0.822689056,0.872606158
2.081345635,0.846689582,0.822689056,0.872606158
2.082133213,0.846689582,0.822689056,0.872606158
2.082920792,0.846711934,0.822689056,0.872606158
2.083708371,0.846732318,0.822689056,0.872606158
2.084495950,0.846743166,0.822689056,0.872606158
2.085283528,0.846743166,0.822689056,0.872606158
2.086071107,0.846761584,0.822689056,0.872923613
2.086858686,0.846770763,0.822689056,0.872923613
2.087646265,0.846770763,0.822689056,0.872923613
2.088433843,0.846785963,0.822689056,0.872923613
2.089221422,0.846803844,0.822689056,0.872923613
2.090009001,0.846803844,0.822689056,0.872923613
2.090796580,0.846815944,0.822689056,0.872923613
2.091584158,0.846831203,0.822689056,0.872923613
2.092371737,0.846840322,0.822689056,0.872923613
2.093159316,0.846840322,0.822689056,0.872923613
2.093946895,0.846852303,0.823232353,0.872923613
2.094734473,0.846863270,0.823232353,0.872923613
2.095522052,0.846863270,0.823232353,0.872923613
2.096309631,0.846875489,0.823232353,0.872923613
2.097097210,0.846897483,0.823232353,0.872923613
2.097884788,0.846897483,0.823232353,0.872923613
2.098672367,0.846914053,0.823232353,0.872923613
2.099459946,0.846928954,0.823432326,0.872923613
2.100247525,0.846937358,0.823432326,0.872923613
2.101035104,0.846937358,0.823432326,0.872923613
2.101822682,0.846953452,0.823432326,0.872923613
2.102610261,0.846966803,0.823432326,0.872923613
2.103397840,0.846966803,0.823432326,0.872923613
2.104185419,0.846976161,0.823432326,0.872923613
2.104972997,0.846998155,0.823432326,0.872923613
2.105760576,0.846998155,0.823432326,0.872923613
2.106548155,0.847016752,0.823432326,0.872950792
2.107335734,0.847033322,0.823432326,0.872950792
2.108123312,0.847048342,0.823432326,0.872950792
2.108910891,0.847048342,0.823432326,0.872950792
2.109698470,0.847057223,0.823432326,0.872950792
2.110486049,0.847071528,0.823432326,0.872950792
2.111273627,0.847071528,0.823432326,0.872950792
2.112061206,0.847088277,0.823432326,0.872950792
2.112848785,0.847103298,0.823432326,0.872950792
2.113636364,0.847103298,0.823432326,0.872950792
2.114423942,0.847115695,0.823432326,0.872950792
2.115211521,0.847122192,0.823432326,0.872950792
2.115999100,0.847144783,0.823432326,0.873385012
2.116786679,0.847144783,0.823432326,0.873385012
2.117574257,0.847160637,0.823432326,0.873385012
2.118361836,0.847183585,0.823432326,0.873385012
2.119149415,0.847183585,0.823432326,0.873385012
2.119936994,0.847194612,0.823432326,0.873385012
2.120724572,0.847209454,0.823432326,0.873385012
2.121512151,0.847209454,0.823432326,0.873385012
2.122299730,0.847221971,0.823432326,0.873385012
2.123087309,0.847229719,0.823432326,0.873385012
2.123874887,0.847243667,0.823432326,0.873385012
2.124662466,0.847243667,0.823432326,0.873385012
2.125450045,0.847256362,0.823432326,0.873385012
2.126237624,0.847261548,0.823432326,0.873385012
2.127025203,0.847261548,0.823432326,0.873385012
2.127812781,0.847276747,0.823577225,0.873385012
2.128600360,0.847286999,0.823577225,0.873438776
2.129387939,0.847286999,0.823577225,0.873438776
2.130175518,0.847298443,0.823577225,0.873438776
2.130963096,0.847308695,0.823577225,0.873438776
2.131750675,0.847308695,0.823577225,0.873438776
2.132538254,0.847325087,0.823577225,0.873438776
2.133325833,0.847336829,0.823577225,0.873438776
2.134113411,0.847351730,0.823577225,0.873438776
2.134900990,0.847351730,0.823577225,0.873438776
2.135688569,0.847365379,0.823577225,0.873449147
2.136476148,0.847375512,0.823577225,0.873449147
2.137263726,0.847375512,0.823577225,0.873449147
2.138051305,0.847389162,0.823577225,0.873449147
2.138838884,0.847405493,0.823577225,0.873449147
2.139626463,0.847405493,0.823577225,0.873449147
2.140414041,0.847427011,0.823681951,0.873449147
2.141201620,0.847435415,0.823949933,0.873449147
2.141989199,0.847445428,0.823949933,0.873449147
2.142776778,0.847445428,0.823949933,0.873449147
2.143564356,0.847456455,0.823949933,0.873449147
2.144351935,0.847471476,0.823949933,0.873449147
2.145139514,0.847471476,0.823949933,0.873449147
2.145927093,0.847485602,0.823949933,0.873449147
2.146714671,0.847498119,0.824257433,0.873449147
2.147502250,0.847498119,0.824257433,0.873449147
2.148289829,0.847512007,0.824257433,0.873449147
2.149077408,0.847527504,0.824257433,0.873449147
2.149864986,0.847543538,0.824257433,0.873449147
2.150652565,0.847543538,0.824257433,0.873449147
2.151440144,0.847557843,0.824257433,0.873449147
2.152227723,0.847574115,0.824257433,0.873449147
2.153015302,0.847574115,0.824257433,0.873449147
2.153802880,0.847580731,0.824257433,0.873449147
2.154590459,0.847601473,0.824257433,0.873563230
2.155378038,0.847601473,0.824257433,0.873563230
2.156165617,0.847614884,0.824257433,0.873563230
2.156953195,0.847627699,0.824257433,0.873563230
2.157740774,0.847635984,0.824257433,0.873563230
2.158528353,0.847635984,0.824257433,0.873563230
2.159315932,0.847645044,0.824257433,0.873563230
2.160103510,0.847657740,0.824257433,0.873563230
2.160891089,0.847657740,0.824257433,0.873563230
2.161678668,0.847663343,0.824257433,0.873563230
2.162466247,0.847682238,0.824257433,0.873770475
2.163253825,0.847682238,0.824257433,0.873770475
2.164041404,0.847692490,0.824257433,0.873770475
2.164828983,0.847707987,0.824257433,0.873770475
2.165616562,0.847718775,0.824257433,0.873770475
2.166404140,0.847718775,0.824257433,0.873770475
2.167191719,0.847735465,0.824257433,0.873770475
2.167979298,0.847746611,0.824257433,0.873770475
2.168766877,0.847746611,0.824257433,0.873770475
2.169554455,0.847749174,0.824257433,0.873770475
2.170342034,0.847766280,0.824257433,0.873770475
2.171129613,0.847766280,0.824257433,0.873770475
2.171917192,0.847782373,0.824257433,0.873770475
2.172704770,0.847794056,0.824257433,0.873770475
2.173492349,0.847809196,0.824257433,0.873770475
2.174279928,0.847809196,0.824257433,0.873770475
2.175067507,0.847820222,0.824257433,0.873770475
2.175855086,0.847829580,0.824257433,0.873770475
2.176642664,0.847829580,0.824257433,0.873770475
2.177430243,0.847843826,0.824257433,0.873770475
2.178217822,0.847857952,0.824257433,0.873770475
2.179005401,0.847857952,0.824257433,0.873770475
2.179792979,0.847880602,0.824257433,0.873770475
2.180580558,0.847896636,0.824257433,0.873770475
2.181368137,0.847906351,0.824257433,0.873770475
2.182155716,0.847906351,0.824257433,0.873770475
2.182943294,0.847928345,0.824257433,0.873770475
